"","X.1","X","home_team","away_team","season_type","week","posteam","posteam_type","defteam","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","ydstogo","ydsnet","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","td_player_name","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_name","passing_yards","receiver_player_name","receiving_yards","rusher_player_name","rushing_yards","lateral_receiver_player_name","lateral_receiving_yards","lateral_rusher_player_name","lateral_rushing_yards","lateral_sack_player_name","interception_player_name","lateral_interception_player_name","punt_returner_player_name","lateral_punt_returner_player_name","kickoff_returner_player_name","lateral_kickoff_returner_player_name","punter_player_name","kicker_player_name","own_kickoff_recovery_player_name","blocked_player_name","tackle_for_loss_1_player_name","tackle_for_loss_2_player_name","qb_hit_1_player_name","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_name","assist_tackle_4_team","tackle_with_assist","tackle_with_assist_1_player_name","tackle_with_assist_1_team","tackle_with_assist_2_player_name","tackle_with_assist_2_team","pass_defense_1_player_name","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_name","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_name","sack_player_name","half_sack_1_player_name","half_sack_2_player_name","return_team","return_yards","penalty_team","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv","safety_player_name","season","series","series_success","series_result","order_sequence","play_clock","play_deleted","play_type_nfl","special_teams_play","st_play_type","end_clock_time","end_yard_line","fixed_drive","fixed_drive_result","drive_play_count","drive_time_of_possession","drive_first_downs","drive_ended_with_score","drive_quarter_start","drive_quarter_end","drive_yards_penalized","drive_start_transition","drive_end_transition","drive_game_clock_start","drive_game_clock_end","drive_start_yard_line","drive_end_yard_line","location","spread_line","total_line","div_game","roof","surface","temp","wind","home_coach","away_coach","game_stadium","aborted_play","success","passer","rusher","receiver","pass","rush","first_down","special","play","name","out_of_bounds","home_opening_kickoff","home_team_winner","game_flag","game_over","two_minute_warning","prob","desc","time","yrdln","quarter","prob_new","game_index"
"11",2000,1982,"PHI","SF","POST",21,"PHI","home","SF",35,"2023-01-29",628,1528,3328,"Half1",0,1,0,1,4,0,3,66,"pass",29,1,0,1,0,0,0,"deep","left",29,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"J.Hurts",29,"D.Smith",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.Omenihu",NA,NA,NA,NA,NA,"SF",NA,"J.Ward",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,3,1,"First down",259,4,0,"PASS",0,NA,"10:21","SF 6",1,"Touchdown",11,"5:12",4,1,1,1,0,"KICKOFF","TOUCHDOWN","15:00","09:48","PHI 34","SF 6","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,"J.Hurts",NA,"D.Smith",1,0,1,0,1,"J.Hurts",0,1,1,"2022_21_SF_PHI",0,0,0.588982224464417,"(10:28) (Shotgun) 1-J.Hurts pass deep left to 6-D.Smith to SF 6 for 29 yards (1-J.Ward) [94-C.Omenihu].","10:28","SF 35","1st",0.588982224464417,11
"12",2001,1983,"PHI","SF","POST",21,"PHI","home","SF",6,"2023-01-29",600,1500,3300,"Half1",0,1,0,1,1,1,6,66,"pass",0,1,1,1,0,0,0,"short","left",1,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J.Hurts",NA,"K.Gainwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,4,1,"Touchdown",283,24,0,"PASS",0,NA,"09:52","SF 6",1,"Touchdown",11,"5:12",4,1,1,1,0,"KICKOFF","TOUCHDOWN","15:00","09:48","PHI 34","SF 6","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,"J.Hurts",NA,"K.Gainwell",1,0,0,0,1,"J.Hurts",0,1,1,"2022_21_SF_PHI",0,0,0.588982224464417,"(10:00) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short left to 14-K.Gainwell.","10:00","SF 6","1st",0.576554874579112,12
"13",2002,1984,"PHI","SF","POST",21,"PHI","home","SF",6,"2023-01-29",591,1491,3291,"Half1",0,1,1,1,2,1,6,66,"run",6,1,0,0,0,0,0,NA,NA,NA,NA,"left","guard",NA,NA,NA,NA,3,3,0,NA,"PHI","M.Sanders",3,3,6,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"M.Sanders",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,4,1,"Touchdown",305,1,0,"RUSH",0,NA,"09:48",NA,1,"Touchdown",11,"5:12",4,1,1,1,0,"KICKOFF","TOUCHDOWN","15:00","09:48","PHI 34","SF 6","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,NA,"M.Sanders",NA,0,1,1,0,1,"M.Sanders",0,1,1,"2022_21_SF_PHI",0,0,0.551700174808502,"(9:51) (Shotgun) 26-M.Sanders left guard for 6 yards, TOUCHDOWN.","09:51","SF 6","1st",0.576182325681051,13
"14",2003,1985,"PHI","SF","POST",21,"PHI","home","SF",15,"2023-01-29",588,1488,3288,"Half1",0,1,1,1,NA,0,0,66,"extra_point",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,"good",NA,3,3,0,NA,NA,NA,3,3,7,0,6,0,6,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.Elliott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,4,1,"Touchdown",327,9,0,"XP_KICK",1,NA,NA,NA,1,"Touchdown",11,"5:12",4,1,1,1,0,"KICKOFF","TOUCHDOWN","15:00","09:48","PHI 34","SF 6","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,NA,NA,NA,0,0,0,1,0,NA,0,1,1,"2022_21_SF_PHI",0,0,0.587864577770233,"4-J.Elliott extra point is GOOD, Center-45-R.Lovato, Holder-13-B.Kern.","09:48","SF 15","1st",0.593539714813232,14
"15",2004,1986,"PHI","SF","POST",21,"SF","away","PHI",35,"2023-01-29",588,1488,3288,"Half1",0,2,0,1,NA,0,0,25,"kickoff",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.Elliott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF",0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,5,1,"First down",343,3,0,"KICK_OFF",1,NA,"09:48","SF 25",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,NA,NA,0,0,0,1,0,NA,0,1,1,"2022_21_SF_PHI",0,0,0.641054391860962,"4-J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback.","09:48","PHI 35","1st",0.617009023825328,15
"16",2005,1987,"PHI","SF","POST",21,"SF","away","PHI",75,"2023-01-29",588,1488,3288,"Half1",0,2,0,1,1,0,10,25,"pass",9,1,0,1,0,0,0,"short","middle",5,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"B.Purdy",9,"G.Kittle",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",NA,"K.White",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,5,1,"First down",358,5,0,"PASS",0,NA,"09:44","SF 34",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,"B.Purdy",NA,"G.Kittle",1,0,0,0,1,"B.Purdy",0,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(9:48) (Shotgun) 13-B.Purdy pass short middle to 85-G.Kittle to SF 34 for 9 yards (43-K.White).","09:48","SF 25","1st",0.628423531850179,16
"17",2006,1988,"PHI","SF","POST",21,"SF","away","PHI",66,"2023-01-29",549,1449,3249,"Half1",0,2,0,1,2,0,1,25,"run",0,1,0,0,0,0,0,NA,NA,NA,NA,"right","guard",NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"C.McCaffrey",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.Gardner-Johnson","PHI","K.White","PHI",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,5,1,"First down",382,8,0,"RUSH",0,NA,"09:06","SF 34",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,"C.McCaffrey",NA,0,1,0,0,1,"C.McCaffrey",0,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(9:09) (Shotgun) 23-C.McCaffrey right guard to SF 34 for no gain (23-C.Gardner-Johnson; 43-K.White).","09:09","SF 34","1st",0.622108101844788,17
"18",2007,1989,"PHI","SF","POST",21,"SF","away","PHI",66,"2023-01-29",528,1428,3228,"Half1",0,2,0,1,3,0,1,25,"run",2,0,1,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"C.McCaffrey",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",NA,"J.Sweat",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,5,1,"First down",403,24,0,"RUSH",0,NA,"08:46","SF 36",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,NA,"C.McCaffrey",NA,0,1,1,0,1,"C.McCaffrey",0,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(8:48) (No Huddle) 23-C.McCaffrey up the middle to SF 36 for 2 yards (94-J.Sweat).","08:48","SF 34","1st",0.622108101844788,18
"19",2008,1990,"PHI","SF","POST",21,"SF","away","PHI",64,"2023-01-29",487,1387,3187,"Half1",0,2,0,1,1,0,10,25,"pass",10,1,0,1,0,0,0,"short","left",7,3,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"B.Purdy",10,"B.Aiyuk",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",NA,"J.Bradberry",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,6,1,"First down",424,5,0,"PASS",0,NA,"08:03","SF 46",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,1,"B.Purdy",NA,"B.Aiyuk",1,0,1,0,1,"B.Purdy",1,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(8:07) (Shotgun) 13-B.Purdy pass short left to 11-B.Aiyuk pushed ob at SF 46 for 10 yards (24-J.Bradberry). Penalty on PHI-7-H.Reddick, Defensive Offside, declined.","08:07","SF 36","1st",0.622108101844788,19
"20",2009,1991,"PHI","SF","POST",21,"SF","away","PHI",54,"2023-01-29",460,1360,3160,"Half1",0,2,0,1,1,0,10,25,"run",4,1,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"D.Samuel",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.Gardner-Johnson","PHI","D.Slay","PHI",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,7,0,"Turnover",459,4,0,"RUSH",0,NA,"07:36","50",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,"D.Samuel",NA,0,1,0,0,1,"D.Samuel",0,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(7:40) (Shotgun) 19-D.Samuel right end to 50 for 4 yards (23-C.Gardner-Johnson; 2-D.Slay).","07:40","SF 46","1st",0.622108101844788,20
"21",2010,1992,"PHI","SF","POST",21,"SF","away","PHI",50,"2023-01-29",423,1323,3123,"Half1",0,2,0,1,2,0,6,25,"pass",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,0,7,-7,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"B.Purdy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI","H.Reddick",NA,NA,"PHI",NA,"H.Reddick",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"SF","B.Purdy",NA,NA,"PHI",0,"L.Joseph",NA,NA,NA,"H.Reddick",NA,NA,NA,0,NA,NA,NA,1,"reversed",NA,0,0,0,0,NA,2022,7,0,"Turnover",485,9,0,"SACK",0,NA,"06:56","50",2,"Turnover",6,"2:52",2,0,1,1,0,"KICKOFF","FUMBLE","09:48","06:56","SF 25","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,"B.Purdy",NA,"B.Aiyuk",1,0,0,0,1,"B.Purdy",0,1,1,"2022_21_SF_PHI",0,0,0.622108101844788,"(7:03) 13-B.Purdy pass incomplete short left to 11-B.Aiyuk (7-H.Reddick). Philadelphia challenged the incomplete pass ruling, and the play was REVERSED. 13-B.Purdy sacked at SF 40 for -10 yards (7-H.Reddick). FUMBLES (7-H.Reddick), RECOVERED by PHI-72-L.Joseph at PHI 44. SF-13-B.Purdy was injured during the play. His return is Questionable.","07:03","MID 50","1st",0.596747676531474,21
"22",2011,1993,"PHI","SF","POST",21,"PHI","home","SF",56,"2023-01-29",416,1316,3116,"Half1",0,3,0,1,1,0,10,6,"run",1,1,0,0,0,0,0,NA,NA,NA,NA,"right","end",NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"M.Sanders",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF",NA,"T.Gipson",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,8,0,"Punt",551,7,0,"RUSH",0,NA,"06:51","PHI 45",3,"Punt",3,"2:06",0,0,1,1,0,"FUMBLE","PUNT","06:56","04:50","PHI 44","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,"M.Sanders",NA,0,1,0,0,1,"M.Sanders",1,1,1,"2022_21_SF_PHI",0,0,0.546026825904846,"(6:56) (Shotgun) 26-M.Sanders right end ran ob at PHI 45 for 1 yard (31-T.Gipson).","06:56","PHI 44","1st",0.564636707305908,22
"23",2012,1994,"PHI","SF","POST",21,"PHI","home","SF",55,"2023-01-29",379,1279,3079,"Half1",0,3,0,1,2,0,9,6,"pass",5,1,0,1,0,0,0,"short","middle",5,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"J.Hurts",5,"J.Stoll",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF",NA,"D.Greenlaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,8,0,"Punt",577,8,0,"PASS",0,NA,"06:14","50",3,"Punt",3,"2:06",0,0,1,1,0,"FUMBLE","PUNT","06:56","04:50","PHI 44","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,"J.Hurts",NA,"J.Stoll",1,0,0,0,1,"J.Hurts",0,1,1,"2022_21_SF_PHI",0,0,0.525775194168091,"(6:19) (Shotgun) 1-J.Hurts pass short middle to 89-J.Stoll to 50 for 5 yards (57-D.Greenlaw).","06:19","PHI 45","1st",0.532525738080343,23
"24",2013,1995,"PHI","SF","POST",21,"PHI","home","SF",50,"2023-01-29",334,1234,3034,"Half1",0,3,0,1,3,0,4,6,"run",0,1,0,0,0,0,0,NA,NA,NA,NA,"left","guard",NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,7,0,7,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"K.Gainwell",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF",NA,"S.Ebukam",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,8,0,"Punt",606,2,0,"RUSH",0,NA,"05:31","50",3,"Punt",3,"2:06",0,0,1,1,0,"FUMBLE","PUNT","06:56","04:50","PHI 44","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,"K.Gainwell",NA,0,1,0,0,1,"K.Gainwell",0,1,1,"2022_21_SF_PHI",0,0,0.525775194168091,"(5:34) (Shotgun) 14-K.Gainwell left guard to 50 for no gain (56-S.Ebukam).","05:34","MID 50","1st",0.532525738080343,24
"25",2014,1996,"PHI","SF","POST",21,"PHI","home","SF",50,"2023-01-29",298,1198,2998,"Half1",0,3,0,1,4,0,4,6,"punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,3,3,7,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.Kern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SF",0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,2022,8,0,"Punt",627,21,0,"PUNT",1,NA,"04:50","50",3,"Punt",3,"2:06",0,0,1,1,0,"FUMBLE","PUNT","06:56","04:50","PHI 44","50","Home",2.5,45,0,"outdoors","grass",52,14,"Nick Sirianni","Kyle Shanahan","Lincoln Financial Field",0,0,NA,NA,NA,0,0,0,1,0,NA,0,1,1,"2022_21_SF_PHI",0,0,0.546026825904846,"(4:58) 13-B.Kern punts 50 yards to end zone, Center-45-R.Lovato, Touchback.","04:58","MID 50","1st",0.556558946768443,25
